age,gender,race,span_hisp_latin,marital_status,education_level,active_certification_license,disability,health_status,insurance_coverage_flag,citizenship,birth_country,immigration_period,employed_or_not,worker_class,industry,total_income,taxable_income,poverty_category,child_outside_household,child_support_flag,annual_child_support,household_status,metropolitan_status,state,region,household_income,financial_assistance_flag
29,2,1,2,1,44,1,2,3,1,1,57,0,1,1,10,37002,0,4,2,0,0,2,2,33,1,107022,2
33,2,1,2,1,40,2,2,1,2,1,57,0,7,0,0,0,14000,3,2,0,0,1,2,33,1,38000,2
35,1,1,1,1,33,2,2,1,2,5,303,25,1,1,3,38000,0,3,2,0,0,2,2,33,1,38000,2
35,1,1,2,1,44,2,2,1,1,1,57,0,1,1,9,100406,200677,4,2,0,0,1,2,33,1,226317,2
34,2,1,2,5,44,2,2,3,1,1,57,0,1,1,11,37326,0,4,2,0,0,1,2,33,1,37326,2
33,1,1,2,1,42,1,2,2,1,1,57,0,1,4,13,50125,53164,4,2,0,0,1,2,33,1,82164,2
30,2,1,2,1,42,2,2,4,1,1,57,0,1,1,4,32039,0,4,2,0,0,2,2,33,1,82164,2
29,1,1,2,1,39,2,2,1,1,1,57,0,1,1,8,85500,93560,4,2,0,0,1,2,33,1,117560,2
28,2,1,2,1,43,2,2,1,1,1,57,0,1,1,8,32060,0,4,2,0,0,2,2,33,1,117560,2
29,1,1,2,7,39,2,2,3,1,1,57,0,1,1,4,34652,22002,4,2,0,0,1,2,33,1,59954,1
33,1,1,2,1,44,2,2,2,1,1,57,0,1,1,5,66310,93015,4,2,0,0,1,2,33,1,117015,2
31,2,1,2,1,44,1,2,2,1,1,57,0,1,4,10,50705,0,4,2,0,0,2,2,33,1,117015,2
25,1,1,2,7,39,2,2,3,2,1,57,0,1,1,11,9000,0,4,2,0,0,5,2,33,1,61000,2
32,2,1,2,1,39,2,2,2,1,1,57,0,1,1,5,36001,0,4,2,0,0,2,2,33,1,69003,2
36,1,1,2,7,40,2,2,2,1,1,57,0,7,0,0,20000,5000,4,1,2,0,1,2,33,1,81000,2
34,1,1,2,7,43,1,2,2,1,1,57,0,1,1,4,49606,37606,4,2,0,0,1,2,33,1,49606,2
28,1,1,2,7,39,1,2,2,1,1,57,0,1,1,5,40111,21511,4,2,0,0,1,2,33,1,70132,2
33,2,1,2,1,39,2,2,1,1,1,57,0,7,0,0,1,21001,3,2,0,0,1,2,33,1,45001,2
36,1,1,2,1,39,2,2,1,1,1,57,0,1,1,9,45000,0,3,2,0,0,2,2,33,1,45001,2
25,1,1,2,7,39,2,2,3,2,1,57,0,1,1,9,31000,19000,4,2,0,0,5,2,33,1,52492,2
29,1,1,2,7,39,2,2,3,1,1,57,0,1,1,5,38401,26401,4,2,0,0,5,2,33,1,121914,2
29,1,1,2,7,39,2,2,2,1,1,57,0,1,1,3,53100,35100,4,2,0,0,1,2,33,1,53100,2
23,1,1,2,7,40,2,2,1,1,1,57,0,1,1,4,20000,8000,4,2,0,0,5,2,33,1,144101,2
23,1,1,2,7,40,2,2,2,1,1,57,0,1,1,8,48000,36000,4,2,0,0,1,2,33,1,65200,2
31,1,1,2,5,41,2,2,1,1,1,57,0,1,1,5,101005,89005,4,2,0,0,1,2,33,1,120127,2
23,1,1,2,7,39,2,2,3,1,1,57,0,1,1,9,5913,0,4,2,0,0,5,2,33,1,250119,2
35,1,1,2,1,43,2,2,1,1,1,57,0,1,1,11,160167,0,4,2,0,0,2,1,33,1,216199,2
36,1,1,1,1,43,2,2,2,1,5,303,12,1,1,11,64500,108000,4,2,0,0,1,1,33,1,132000,2
31,2,1,2,1,44,2,2,2,1,1,57,0,1,1,8,67500,0,4,2,0,0,2,1,33,1,132000,2
24,2,1,1,7,43,2,2,1,1,1,57,0,1,1,5,30000,18000,4,2,0,0,1,1,33,1,183550,2
28,2,7,2,7,40,2,2,3,1,1,57,0,7,0,0,2500,0,1,2,0,0,1,1,33,1,83501,2
24,2,1,2,7,43,2,2,2,1,1,57,0,1,1,5,14000,2000,4,2,0,0,5,1,33,1,180520,2
33,1,1,2,1,41,2,2,3,1,1,57,0,1,1,5,60010,107010,4,2,0,0,1,1,33,1,131010,2
33,2,1,2,1,43,2,2,3,1,1,57,0,1,1,4,71000,0,4,2,0,0,2,1,33,1,131010,2
28,2,1,2,7,44,2,2,5,2,1,57,0,1,1,10,23000,11000,4,2,0,0,5,1,33,1,125001,2
26,2,1,2,7,43,2,2,2,1,1,57,0,4,1,4,102000,90000,4,2,0,0,5,1,33,1,125001,2
37,1,1,2,1,42,1,2,1,1,1,57,0,1,4,13,94016,110043,4,2,0,0,1,1,33,1,134043,2
37,2,1,2,1,43,1,2,1,1,1,57,0,1,4,10,40027,0,4,2,0,0,2,1,33,1,134043,2
27,1,1,2,7,43,2,2,1,1,1,57,0,1,1,11,30080,18080,4,2,0,0,5,1,33,1,164520,2
33,2,1,2,1,43,1,2,2,1,1,57,0,1,1,10,48252,228702,4,2,0,0,1,1,33,1,252702,2
31,1,1,2,1,42,2,2,2,1,1,57,0,1,1,8,204450,0,4,2,0,0,2,1,33,1,252702,2
29,1,1,2,7,43,2,2,3,1,1,57,0,1,1,4,40005,28005,4,2,0,0,5,1,33,1,157270,2
32,2,1,2,1,43,2,2,1,1,4,151,19,1,3,13,60000,139870,4,2,0,0,1,1,33,1,167000,2
33,1,1,2,1,43,2,2,1,1,1,57,0,1,1,5,107000,0,4,2,0,0,2,1,33,1,167000,2
36,1,1,2,1,40,1,2,1,1,1,57,0,1,5,8,121001,132753,4,2,0,0,1,1,33,1,199153,2
33,2,1,2,1,43,1,2,1,1,1,57,0,1,4,10,78152,0,4,2,0,0,2,1,33,1,199153,1
26,2,1,2,7,43,2,2,5,2,1,57,0,1,2,13,45125,33125,4,2,0,0,5,1,33,1,148631,2
25,1,1,2,7,39,2,2,3,1,1,57,0,1,1,4,38600,26600,4,2,0,0,5,1,33,1,221336,2
35,2,1,2,1,39,2,2,3,1,1,57,0,1,1,11,10000,0,4,2,0,0,2,1,33,1,113000,2
37,1,1,2,7,39,2,2,3,1,3,220,7,1,5,3,48001,30001,4,2,0,0,1,1,33,1,48001,2
34,2,1,2,7,44,1,2,3,1,1,57,0,1,4,10,65561,53561,4,2,0,0,1,1,33,1,65561,2
37,1,1,2,1,44,2,2,1,1,1,57,0,1,1,4,175100,195350,4,2,0,0,1,1,33,1,218900,2
35,2,1,2,1,43,1,2,1,1,1,57,0,2,1,10,43800,0,4,2,0,0,2,1,33,1,218900,2
29,2,1,2,7,43,2,2,1,1,1,57,0,1,1,11,35051,17051,4,2,0,0,1,1,33,1,110371,2
28,1,1,2,1,43,2,2,1,1,1,57,0,1,1,8,80003,106040,4,2,0,0,1,1,33,1,140040,2
30,1,1,2,1,43,2,2,1,1,1,57,0,1,1,8,60037,0,4,2,0,0,2,1,33,1,140040,2
36,1,1,2,1,43,2,2,1,1,1,57,0,1,1,5,187801,214014,4,2,0,0,1,1,33,1,270323,2
35,2,1,2,1,44,1,2,1,1,1,57,0,1,6,8,82522,0,4,2,0,0,2,1,33,1,270323,2
27,2,1,2,7,43,1,2,1,1,1,57,0,1,1,10,75006,58006,4,2,0,0,1,1,33,1,145011,2
31,1,1,2,7,39,2,2,3,2,1,57,0,1,1,5,18000,6000,4,2,0,0,5,1,33,1,74000,2
32,1,1,2,7,41,1,2,1,1,1,57,0,1,1,5,66576,54586,4,2,0,0,1,1,33,1,66576,2
34,1,1,2,7,38,2,2,2,2,1,57,0,7,0,0,1,0,4,2,0,0,5,1,33,1,32282,2
27,1,1,2,7,40,2,2,2,1,1,57,0,3,1,4,60000,48000,4,2,0,0,5,1,33,1,269004,2
23,1,1,2,7,40,2,2,2,1,1,57,0,4,1,5,0,0,4,2,0,0,5,1,33,1,269004,2
28,1,1,2,7,43,2,2,1,1,1,57,0,1,4,13,42005,30005,4,2,0,0,5,1,33,1,117015,2
25,1,1,2,7,43,1,2,4,1,1,57,0,1,1,9,70221,56278,4,2,0,0,1,1,33,1,100232,2
33,1,1,2,1,43,2,2,1,1,1,57,0,1,1,3,92016,95546,4,2,0,0,1,1,33,1,119546,2
30,2,1,2,1,39,2,2,1,1,1,57,0,1,1,10,27530,0,4,2,0,0,2,1,33,1,119546,2
24,2,1,2,7,43,2,2,1,1,1,57,0,1,1,7,35460,23460,4,2,0,0,5,1,33,1,475817,2
38,2,1,2,1,43,2,2,3,1,1,57,0,1,1,10,1208,17413,3,2,0,0,1,1,33,1,41413,2
29,1,1,2,7,40,2,2,1,1,1,57,0,1,1,9,5200,0,4,2,0,0,5,1,33,1,57169,2
26,1,1,2,7,39,2,2,2,1,1,57,0,1,1,3,83221,71221,4,2,0,0,5,1,33,1,125480,2
37,2,1,2,7,40,2,2,2,1,1,57,0,1,1,9,18000,0,4,2,0,0,5,1,33,1,119478,2
30,2,1,2,1,44,2,2,2,1,1,57,0,2,1,10,75302,111632,4,2,0,0,1,1,33,1,135632,2
31,1,1,2,1,39,2,2,3,1,1,57,0,1,1,3,60330,0,4,2,0,0,2,1,33,1,135632,2
28,1,1,2,7,43,2,2,2,1,1,57,0,1,1,4,93005,81005,4,2,0,0,1,1,33,1,152010,2
27,2,1,1,7,43,1,2,2,1,1,57,0,1,1,10,19102,7102,4,2,0,0,5,1,33,1,71468,2
25,1,1,2,7,43,1,2,1,1,1,57,0,7,0,0,187911,168041,4,2,0,0,5,1,33,1,393945,2
24,2,1,2,7,43,1,2,1,1,1,57,0,1,4,10,45802,30040,4,2,0,0,5,1,33,1,393945,2
36,2,1,2,1,44,1,2,2,1,1,57,0,1,1,10,76350,96150,4,2,0,0,1,1,33,1,149006,2
35,2,1,2,1,43,2,2,2,1,1,57,0,1,1,10,43800,0,4,2,0,0,2,1,33,1,149006,2
33,2,1,2,7,39,2,2,2,1,1,57,0,1,1,4,58758,34102,4,2,0,0,1,1,33,1,58758,2
34,1,1,2,1,43,2,2,1,1,1,57,0,1,1,4,90800,122600,4,2,0,0,1,1,33,1,146600,2
31,2,1,2,1,44,1,2,1,1,1,57,0,1,3,10,55800,0,4,2,0,0,2,1,33,1,146600,2
37,1,1,2,1,43,1,2,1,1,4,303,16,1,1,8,130030,188042,4,2,0,0,1,1,33,1,212042,2
38,2,1,2,1,44,1,2,1,1,1,57,0,1,1,10,82012,0,4,2,0,0,2,1,33,1,212042,2
30,1,4,2,1,43,1,2,4,1,3,163,15,1,1,9,113661,155590,4,2,0,0,1,1,33,1,188870,2
30,2,4,2,1,43,1,2,2,1,1,57,0,1,1,10,75209,0,4,2,0,0,2,1,33,1,188870,2
37,1,1,2,7,40,2,2,3,1,1,57,0,1,5,5,69201,51279,4,2,0,0,1,1,33,1,69201,2
38,1,1,1,1,39,2,2,2,1,1,57,0,1,1,4,77000,53000,4,2,0,0,1,1,33,1,77000,2
33,2,1,1,1,43,2,2,1,2,4,303,25,7,0,0,0,0,4,2,0,0,2,1,33,1,77000,2
38,2,4,2,1,43,2,2,1,1,5,210,21,7,0,0,0,73000,4,2,0,0,1,1,33,1,97000,2
24,1,1,2,7,39,2,2,1,1,1,57,0,1,1,4,14000,2000,4,2,0,0,5,1,33,1,203441,2
38,1,1,2,1,43,1,2,1,1,1,57,0,1,1,9,20000,7952,4,2,0,0,1,1,33,1,45140,2
34,1,1,2,1,39,1,2,1,1,1,57,0,1,1,9,85000,63500,4,2,0,0,1,1,33,1,87500,2
33,2,1,2,1,38,2,2,1,1,1,57,0,7,0,0,2500,0,4,2,0,0,2,1,33,1,87500,2
32,2,1,2,5,39,2,2,2,1,1,57,0,7,0,0,0,0,4,1,2,0,5,1,33,1,153755,2
25,1,1,2,7,39,2,2,1,1,1,57,0,7,0,0,0,0,4,2,0,0,5,1,33,1,153755,2
35,2,1,2,7,39,2,2,1,1,3,217,8,1,1,9,48000,36000,4,2,0,0,5,1,33,1,97000,2
24,2,1,2,7,39,2,2,1,1,1,57,0,7,0,0,0,0,1,2,0,0,1,1,33,1,80002,2
27,2,1,2,7,41,2,1,3,1,1,57,0,1,1,5,5100,0,1,2,0,0,1,1,33,1,5100,2
30,2,1,2,1,42,1,2,5,1,1,57,0,1,1,9,37000,65200,4,2,0,0,1,1,33,1,89200,2
35,1,1,2,1,37,2,2,2,1,1,57,0,1,1,9,52200,0,4,2,0,0,2,1,33,1,89200,2
34,2,1,2,1,44,2,2,2,1,5,212,23,1,1,10,25000,0,3,2,0,0,2,1,33,1,25000,2
37,1,4,2,3,39,2,2,3,1,5,207,21,1,1,9,79500,67500,4,2,0,0,1,1,33,1,79500,2
35,2,1,2,1,43,2,2,3,1,1,57,0,1,1,8,68560,143322,4,2,0,0,1,1,33,1,171560,2
38,1,1,2,1,43,2,2,3,1,1,57,0,1,1,2,103000,0,4,1,1,5292,2,1,33,1,171560,2
37,2,1,2,7,40,2,2,1,2,1,57,0,1,1,11,13700,0,4,2,0,0,5,1,33,1,52552,2
38,2,4,2,5,41,1,2,1,1,4,223,11,1,1,12,52002,34002,4,2,0,0,1,1,33,1,52002,2
30,2,1,2,7,39,2,2,5,1,1,57,0,6,0,0,25200,0,4,2,0,0,1,1,33,1,25200,1
28,1,1,1,1,39,2,2,3,1,1,57,0,1,1,5,55401,35604,4,2,0,0,5,1,33,1,160154,2
23,2,1,2,1,39,2,2,3,1,1,57,0,7,0,0,4203,0,4,2,0,0,6,1,33,1,160154,2
27,1,1,2,7,42,2,2,3,1,1,57,0,1,1,7,126151,113273,4,2,0,0,5,1,33,1,276819,2
25,1,1,2,7,43,2,2,2,1,1,57,0,1,1,4,45007,33007,4,2,0,0,5,1,33,1,276819,2
26,1,1,2,7,39,2,2,3,1,1,57,0,1,1,4,60000,48000,4,2,0,0,5,1,33,1,135809,2
28,2,1,2,1,43,2,2,1,1,1,57,0,1,1,5,125006,181811,4,2,0,0,1,1,33,1,208511,2
34,1,1,2,1,43,2,2,1,1,1,57,0,1,1,4,83505,0,4,2,0,0,2,1,33,1,208511,2
34,1,1,2,1,46,2,2,3,1,1,57,0,1,1,5,38209,46010,4,2,0,0,1,1,33,1,73214,2
32,2,1,2,1,42,1,2,1,1,1,57,0,1,1,12,35005,0,4,2,0,0,2,1,33,1,73214,2
31,2,1,2,1,44,1,2,1,1,1,57,0,1,1,10,57070,98946,4,2,0,0,1,1,33,1,122946,2
32,1,1,2,1,44,2,2,1,1,1,57,0,1,1,8,65876,0,4,2,0,0,2,1,33,1,122946,2
24,1,1,2,7,40,2,2,3,1,1,57,0,4,1,9,20601,8601,4,2,0,0,1,1,33,1,57101,2
30,1,1,2,1,46,1,2,1,1,1,57,0,1,1,10,164150,255700,4,2,0,0,1,1,33,1,279900,2
35,1,1,2,1,40,2,2,1,2,1,57,0,1,1,5,60002,36003,4,2,0,0,1,1,33,1,60003,2
36,2,1,2,1,40,1,2,2,2,1,57,0,7,0,0,1,0,4,2,0,0,2,1,33,1,60003,2
30,1,1,2,1,39,2,2,1,1,1,57,0,1,1,11,103444,129773,4,2,0,0,1,1,33,1,180461,2
29,2,1,2,1,39,2,2,3,1,1,57,0,1,1,4,77017,0,4,2,0,0,2,1,33,1,180461,2
30,1,1,2,3,38,2,2,4,1,1,57,0,1,3,6,28001,16001,4,2,0,0,5,1,33,1,123307,2
23,1,6,2,7,43,2,2,2,1,1,57,0,1,3,10,18500,0,3,2,0,0,1,1,33,1,58680,2
38,2,1,2,1,40,2,2,2,2,1,57,0,1,1,12,40001,0,4,2,0,0,2,1,33,1,50001,2
38,1,1,2,1,40,2,2,1,1,1,57,0,1,1,3,48050,24200,4,2,0,0,1,1,33,1,48200,2
34,2,1,2,1,42,2,2,1,1,1,57,0,7,0,0,150,0,4,2,0,0,2,1,33,1,48200,2
38,2,1,2,1,43,2,2,1,1,1,57,0,1,1,10,25300,0,4,2,0,0,2,1,33,1,137364,2
28,1,1,2,7,31,2,2,3,1,1,57,0,1,1,3,16000,4000,4,2,0,0,6,1,33,1,43001,2
28,2,1,2,7,31,2,2,2,1,1,57,0,7,0,0,0,0,4,2,0,0,6,1,33,1,43001,2
23,2,1,2,7,39,2,2,2,1,1,57,0,1,2,6,35000,17000,4,2,0,0,1,1,33,1,105300,2
24,1,2,2,7,36,2,2,3,2,1,57,0,4,1,3,5401,0,1,2,0,0,1,1,33,1,7801,2
33,1,1,2,7,41,2,2,1,1,1,57,0,1,1,4,45001,33001,4,2,0,0,1,1,33,1,45001,2
31,1,1,2,7,39,2,2,1,1,1,57,0,1,1,10,80152,60163,4,2,0,0,1,1,33,1,122613,2
32,2,1,2,7,43,2,2,1,1,1,57,0,1,1,7,30000,18000,4,2,0,0,5,1,33,1,144862,2
31,1,1,2,7,39,2,2,1,1,1,57,0,1,1,4,35000,23000,4,2,0,0,5,1,33,1,144862,2
28,1,1,2,7,43,2,2,1,1,1,57,0,1,1,5,40000,28000,4,2,0,0,5,1,33,1,144862,2
33,1,1,2,7,39,2,2,1,1,1,57,0,1,1,4,44086,32086,4,2,0,0,5,1,33,1,63286,2
29,1,1,1,7,40,2,2,3,1,1,57,0,1,1,11,25000,13000,4,2,0,0,5,1,33,1,95859,2
38,1,1,2,1,43,1,2,2,1,1,57,0,1,1,8,107100,174632,4,2,0,0,1,1,33,1,207950,2
38,2,1,2,1,43,2,2,1,1,4,362,17,1,1,8,9890,0,4,2,0,0,2,1,33,1,211652,2
25,1,1,2,7,43,2,2,2,1,1,57,0,1,1,6,70500,58500,4,2,0,0,1,1,33,1,112500,2
28,1,1,2,7,39,2,2,1,1,1,57,0,1,1,7,18000,6000,2,2,0,0,5,1,33,1,49340,2
30,1,1,2,1,39,2,2,1,1,1,57,0,1,1,10,40100,40849,4,2,0,0,1,1,33,1,80110,2
30,2,1,2,1,39,2,2,1,1,1,57,0,1,6,12,40010,0,4,2,0,0,2,1,33,1,80110,2
25,1,1,2,7,43,2,2,3,1,1,57,0,1,1,6,21000,0,4,2,0,0,5,1,33,1,247662,2
23,1,1,2,7,43,2,2,3,1,1,57,0,1,1,3,23010,11010,4,2,0,0,5,1,33,1,247662,2
30,1,1,2,5,39,1,2,2,1,1,57,0,1,1,7,80001,52739,4,2,0,0,1,1,33,1,120002,2
29,1,1,2,7,43,2,2,1,1,1,57,0,1,1,5,38110,26110,4,2,0,0,5,1,33,1,176121,2
35,1,1,2,7,39,1,2,2,1,1,57,0,1,1,4,60000,43856,4,2,0,0,5,1,33,1,64004,2
29,1,1,2,6,42,2,2,1,1,1,57,0,7,0,0,41271,0,4,2,0,0,1,1,33,1,81271,2
28,1,8,2,7,40,2,2,2,1,1,57,0,1,1,11,30000,18000,4,2,0,0,1,1,33,1,30000,2
38,1,1,2,7,43,2,2,2,1,1,57,0,1,1,4,83731,55552,4,2,0,0,1,1,33,1,144376,2
28,1,1,2,7,40,2,2,2,1,1,57,0,1,1,4,40002,25002,4,2,0,0,1,1,33,1,77005,2
25,1,1,2,7,40,2,2,4,1,1,57,0,7,0,0,10,0,1,2,0,0,1,1,33,1,10410,2
33,2,1,2,6,42,2,2,4,1,1,57,0,6,0,0,15659,0,1,2,0,0,1,1,33,1,15659,2
29,2,1,2,7,41,1,2,1,1,1,57,0,1,1,10,42000,30000,4,2,0,0,5,1,33,1,55776,2
30,1,1,2,1,42,2,2,1,1,4,362,17,1,1,10,55061,73093,4,2,0,0,1,1,33,1,97093,2
28,2,1,2,1,42,2,2,1,1,3,362,15,1,1,8,42032,0,4,2,0,0,2,1,33,1,97093,2
35,2,1,2,1,43,1,2,3,2,1,57,0,1,1,10,46105,46105,4,2,0,0,1,1,33,1,70105,2
33,1,1,2,1,42,2,2,2,2,1,57,0,1,2,13,24000,0,4,2,0,0,2,1,33,1,70105,2
30,1,1,2,7,43,2,2,2,1,1,57,0,1,1,10,107047,95047,4,2,0,0,1,1,33,1,107047,2
24,1,1,2,7,40,2,2,2,1,1,57,0,1,1,3,28500,16500,4,2,0,0,5,1,33,1,102812,2
27,2,1,2,3,44,2,2,2,1,1,57,0,1,1,4,88253,76253,4,2,0,0,1,1,33,1,88253,2
34,1,1,2,1,44,2,2,2,1,1,57,0,1,1,9,62841,93702,4,2,0,0,1,1,33,1,117702,2
32,2,1,2,1,46,1,2,2,1,1,57,0,2,1,10,54861,0,4,2,0,0,2,1,33,1,117702,2
30,1,1,2,7,43,1,2,2,1,1,57,0,1,4,13,31200,19200,4,2,0,0,1,1,33,1,56303,2
24,2,1,2,1,39,2,2,2,1,1,57,0,1,1,10,1030,41630,4,2,0,0,1,1,33,1,65630,2
26,1,1,2,1,39,2,2,2,1,1,57,0,1,1,5,64600,0,4,2,0,0,2,1,33,1,65630,2
31,1,1,2,7,43,2,2,4,1,1,57,0,1,1,8,0,0,1,2,0,0,1,1,33,1,0,2
36,1,1,2,1,43,2,2,2,1,1,57,0,1,1,9,104500,161501,4,2,0,0,1,1,33,1,186401,2
36,2,1,2,1,43,2,2,2,1,1,57,0,1,1,9,81901,0,4,2,0,0,2,1,33,1,186401,2
37,2,2,1,1,43,1,2,1,1,4,370,19,1,1,11,280400,283600,4,2,0,0,1,1,33,1,320401,2
34,1,2,2,1,43,2,2,1,1,1,57,0,1,1,6,40001,0,4,2,0,0,2,1,33,1,320401,2
26,1,1,2,7,43,1,2,2,1,1,57,0,1,1,8,76020,55993,4,2,0,0,1,1,33,1,76020,2
27,2,1,2,7,44,1,2,1,1,1,57,0,1,1,10,25001,13001,4,2,0,0,5,1,33,1,168129,2
32,1,1,2,7,39,1,2,1,1,1,57,0,1,1,6,121501,109501,4,2,0,0,1,1,33,1,207002,2
37,2,1,2,7,36,1,2,2,1,1,57,0,1,1,5,42125,24125,4,2,0,0,1,1,33,1,42125,2
38,2,1,2,1,43,2,2,1,1,1,57,0,1,1,9,38025,139200,4,2,0,0,1,1,33,1,163200,2
37,1,1,2,1,43,2,2,1,1,1,57,0,1,1,9,125175,0,4,2,0,0,2,1,33,1,163200,2
26,1,1,2,7,40,2,2,3,2,1,57,0,1,1,10,23000,11000,4,2,0,0,5,1,33,1,197249,2
25,2,1,2,7,40,1,2,3,2,1,57,0,1,1,10,42000,30000,4,2,0,0,5,1,33,1,197249,2
34,1,1,2,7,39,2,2,2,1,1,57,0,3,1,3,5000,0,1,2,0,0,1,1,33,1,51230,2
29,2,1,1,7,40,2,2,2,1,1,57,0,1,1,6,55777,37777,4,2,0,0,1,1,33,1,55777,2
33,1,1,2,7,43,2,2,2,1,1,57,0,1,1,3,90060,77844,4,2,0,0,1,1,33,1,140065,2
37,2,1,2,1,39,1,2,2,1,1,57,0,1,6,12,25003,306730,4,2,0,0,5,1,33,1,635767,2
37,2,1,2,1,41,1,2,1,1,1,57,0,1,1,10,57041,0,4,2,0,0,2,1,33,1,131748,2
24,2,1,2,7,37,2,2,3,1,1,57,0,1,1,8,12000,0,1,2,0,0,1,1,33,1,42000,2
37,1,1,2,7,39,2,2,3,1,1,57,0,1,2,6,41000,29000,4,2,0,0,1,1,33,1,42000,2
33,1,1,2,7,37,2,2,1,1,1,57,0,1,1,11,1000,0,4,2,0,0,6,1,33,1,42000,2
30,1,1,2,1,40,2,2,2,1,1,57,0,1,1,9,84599,105609,4,2,0,0,1,1,33,1,129609,2
33,2,1,2,1,39,2,2,1,1,1,57,0,1,1,11,45010,0,4,1,2,0,2,1,33,1,129609,2
24,2,4,2,7,40,2,2,3,2,4,207,14,7,0,0,0,0,4,2,0,0,5,1,33,1,49251,2
38,1,1,2,7,39,2,2,1,1,1,57,0,1,1,9,55903,44803,4,2,0,0,1,1,33,1,85980,2
26,2,1,2,7,40,2,1,4,2,1,57,0,6,0,0,6120,0,4,2,0,0,1,1,33,1,178120,2
36,1,1,2,7,43,2,2,3,1,1,57,0,1,1,10,72000,60000,4,2,0,0,6,1,33,1,178120,2
38,1,1,1,7,34,2,1,4,1,1,57,0,6,0,0,9300,0,1,2,0,0,1,1,33,1,9300,2
28,2,1,2,3,39,1,2,1,1,1,57,0,1,6,12,40101,21501,4,2,0,0,1,1,33,1,72101,2
25,2,7,1,7,40,2,2,1,1,1,57,0,1,1,5,4500,0,3,2,0,0,5,1,33,1,30150,2
36,2,1,1,1,43,2,2,2,1,4,303,21,1,1,4,23000,0,4,2,0,0,2,1,33,1,69050,2
37,1,1,1,1,39,2,2,3,1,1,57,0,1,4,3,47500,53500,4,2,0,0,1,1,33,1,91500,2
37,2,1,2,1,41,1,2,2,1,1,57,0,1,1,10,30000,0,4,2,0,0,2,1,33,1,91500,2
26,1,1,2,7,40,1,2,3,1,1,57,0,2,1,10,40730,22730,4,2,0,0,1,1,33,1,42732,2
29,2,6,1,5,43,2,2,1,2,4,329,22,1,1,5,23000,5000,4,2,0,0,5,1,33,1,70000,2
37,1,1,2,1,39,1,2,1,1,1,57,0,1,3,13,123001,99201,4,2,0,0,1,1,33,1,123201,2
36,2,1,2,1,39,2,2,1,1,1,57,0,7,0,0,200,0,4,2,0,0,2,1,33,1,123201,2
36,2,1,2,1,46,2,2,1,1,1,57,0,1,2,13,119160,134000,4,2,0,0,1,1,33,1,166160,1
38,1,1,2,1,43,1,2,1,1,1,57,0,1,1,3,47000,0,4,2,0,0,2,1,33,1,166160,2
38,1,1,2,1,43,2,2,2,1,1,57,0,1,1,9,60011,0,4,2,0,0,2,1,33,1,110022,2
35,2,1,2,1,44,2,2,2,1,1,57,0,1,1,8,54578,82381,4,2,0,0,1,1,33,1,106381,2
34,1,1,2,1,43,1,2,2,1,1,57,0,1,1,5,51803,0,4,2,0,0,2,1,33,1,106381,2
37,1,1,2,1,43,2,2,2,1,1,57,0,1,1,9,110002,158905,4,2,0,0,1,1,33,1,220005,2
31,2,2,2,1,39,1,2,3,2,5,440,25,1,1,10,21736,37736,4,2,0,0,1,1,33,1,61736,2
35,1,2,2,1,43,2,2,3,1,4,440,22,1,1,4,40000,0,4,2,0,0,2,1,33,1,61736,2
34,2,2,2,6,39,2,2,3,2,5,451,25,1,1,9,17001,0,1,2,0,0,1,1,33,1,17001,2
32,1,1,2,7,40,2,2,2,1,1,57,0,1,1,5,47024,29024,4,2,0,0,1,1,33,1,84524,2
27,2,1,2,1,43,1,2,2,1,1,57,0,1,1,10,48152,54152,4,2,0,0,1,1,33,1,83552,2
29,1,1,2,1,39,2,2,2,1,1,57,0,1,1,5,35400,0,4,2,0,0,2,1,33,1,83552,2
35,1,1,2,1,43,2,2,3,1,1,57,0,1,1,4,112065,157825,4,2,0,0,1,1,33,1,178825,2
34,2,1,2,1,43,2,2,3,1,5,362,21,1,1,4,66760,0,4,2,0,0,2,1,33,1,178825,2
23,2,2,2,7,39,2,2,3,1,5,412,25,1,1,10,10000,0,3,2,0,0,1,1,33,1,43020,2
23,2,2,2,7,43,2,2,3,2,1,57,0,1,1,9,28030,16030,4,2,0,0,5,1,33,1,90830,2
38,2,1,2,7,40,2,2,3,2,1,57,0,1,1,5,60000,48000,4,2,0,0,1,1,33,1,88250,2
38,1,1,2,1,44,2,2,2,1,1,57,0,1,1,11,77300,114747,4,2,0,0,1,1,33,1,138747,2
35,2,1,2,1,45,1,2,1,1,1,57,0,1,1,10,61447,0,4,2,0,0,2,1,33,1,138747,2
36,2,1,2,1,43,1,2,3,1,1,57,0,1,4,10,150250,226400,4,2,0,0,1,1,33,1,250400,2
37,1,1,2,1,44,1,2,3,1,1,57,0,1,1,9,100150,0,4,2,0,0,2,1,33,1,250400,2
37,1,1,2,5,38,2,2,1,1,1,57,0,1,1,4,36002,18002,4,2,0,0,1,1,33,1,36002,2
27,1,1,2,7,39,2,2,1,1,1,57,0,1,1,4,32004,14004,4,2,0,0,1,1,33,1,32004,2
24,2,1,2,6,39,2,2,1,1,1,57,0,1,1,4,29104,11104,4,2,0,0,1,1,33,1,158104,2
29,1,1,2,1,43,2,2,2,1,1,57,0,1,1,7,47110,48110,4,2,0,0,1,1,33,1,92910,2
